id      ,team                                     ,year ,classification ,division                    ,conference ,week             ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                        ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                     ,opp ,team score ,opp score ,result ,location ,season type ,week                     ,opp ,team score ,opp score ,result ,location ,season type ,week                     ,opp ,team score ,opp score ,result ,location ,season type ,week                 ,opp ,team score ,opp score ,result ,location ,season type ,week ,opp ,team score ,opp score ,result ,location ,season type ,week ,opp ,team score ,opp score ,result ,location ,season type 
    587 ,Notre Dame College                       ,2021 ,ii             ,Mountain East               ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Ashland                                  , 42 ,        35 ,        1 ,   1   ,regular  ,          2 ,Wheeling Jesuit                          , 31 ,        15 ,        1 ,   0   ,regular  ,          3 ,West Liberty                             , 51 ,        10 ,        1 ,   0   ,regular  ,          4 ,WV State                                 , 38 ,        14 ,        1 ,   1   ,regular  ,          5 ,Charleston (WV)             , 28 ,        38 ,        0 ,   0   ,regular  ,          6 ,Frostburg State                          , 23 ,        21 ,        1 ,   1   ,regular  ,          7 ,WV Wesleyan                              , 52 ,        14 ,        1 ,     1 ,regular  ,          8 ,Glenville State                          , 34 ,        14 ,        1 ,     0 ,regular  ,          9 ,Fairmont State                           , 45 ,         0 ,        1 ,   1   ,regular  ,         10 ,UNC Pembroke                             , 45 ,         7 ,        1 ,   0   ,regular  ,         11 ,Alderson-Broaddus                        , 72 ,         7 ,        1 ,     1 ,regular  ,         12 ,Slippery Rock            , 33 ,        25 ,        1 ,   1   ,regular  ,         13 ,Shepherd                 , 34 ,        38 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    195 ,Ohio                                     ,2021 ,fbs            ,Mid-American                ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Syracuse                                 ,  9 ,        29 ,        0 ,   1   ,regular  ,          2 ,Duquesne                                 , 26 ,        28 ,        0 ,   1   ,regular  ,          3 ,Louisiana                                , 14 ,        49 ,        0 ,   0   ,regular  ,          4 ,Northwestern                             ,  6 ,        35 ,        0 ,   0   ,regular  ,          5 ,Akron                       , 34 ,        17 ,        1 ,   0   ,regular  ,          6 ,Central Michigan                         , 27 ,        30 ,        0 ,   1   ,regular  ,          7 ,Buffalo                                  , 26 ,        27 ,        0 ,     0 ,regular  ,          8 ,Kent State                               , 27 ,        34 ,        0 ,     1 ,regular  ,          9 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         10 ,Miami (OH)                               , 35 ,        33 ,        1 ,   1   ,regular  ,         11 ,Eastern Michigan                         , 34 ,        26 ,        1 ,     0 ,regular  ,         12 ,Toledo                   , 23 ,        35 ,        0 ,   1   ,regular  ,         13 ,Bowling Green            , 10 ,        21 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2477 ,Ohio Dominican                           ,2021 ,ii             ,Great Midwest Athletic      ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Shepherd                                 , 30 ,        35 ,        0 ,   1   ,regular  ,          2 ,Virginia State                           , 10 ,         7 ,        1 ,   1   ,regular  ,          3 ,William Jewell College                   , 35 ,        25 ,        1 ,   0   ,regular  ,          4 ,Indianapolis                             , 19 ,        16 ,        1 ,   0   ,regular  ,          5 ,Kentucky Wesleyan           , 32 ,        30 ,        1 ,   0   ,regular  ,          6 ,Ashland                                  , 34 ,        24 ,        1 ,   0   ,regular  ,          7 ,Findlay                                  , 14 ,        21 ,        0 ,     1 ,regular  ,          8 ,Walsh                                    , 56 ,        17 ,        1 ,     1 ,regular  ,          9 ,Tiffin                                   , 21 ,        34 ,        0 ,   0   ,regular  ,         10 ,Lake Erie College                        , 31 ,         0 ,        1 ,   1   ,regular  ,         11 ,Hillsdale                                , 17 ,        21 ,        0 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    194 ,Ohio State                               ,2021 ,fbs            ,Big Ten                     ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Minnesota                                , 45 ,        31 ,        1 ,   0   ,regular  ,          2 ,Oregon                                   , 28 ,        35 ,        0 ,   1   ,regular  ,          3 ,Tulsa                                    , 41 ,        20 ,        1 ,   1   ,regular  ,          4 ,Akron                                    , 59 ,         7 ,        1 ,   1   ,regular  ,          5 ,Rutgers                     , 52 ,        13 ,        1 ,   0   ,regular  ,          6 ,Maryland                                 , 66 ,        17 ,        1 ,   1   ,regular  ,          7 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          8 ,Indiana                                  , 54 ,         7 ,        1 ,     0 ,regular  ,          9 ,Penn State                               , 33 ,        24 ,        1 ,   1   ,regular  ,         10 ,Nebraska                                 , 26 ,        17 ,        1 ,   0   ,regular  ,         11 ,Purdue                                   , 59 ,        31 ,        1 ,     1 ,regular  ,         12 ,Michigan State           , 56 ,         7 ,        1 ,   1   ,regular  ,         13 ,Michigan                 , 27 ,        42 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    201 ,Oklahoma                                 ,2021 ,fbs            ,Big 12                      ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Tulane                                   , 40 ,        35 ,        1 ,   1   ,regular  ,          2 ,Western Carolina                         , 76 ,         0 ,        1 ,   1   ,regular  ,          3 ,Nebraska                                 , 23 ,        16 ,        1 ,   1   ,regular  ,          4 ,West Virginia                            , 16 ,        13 ,        1 ,   1   ,regular  ,          5 ,Kansas State                , 37 ,        31 ,        1 ,   0   ,regular  ,          6 ,Texas                                    , 55 ,        48 ,        1 ,   0.5 ,regular  ,          7 ,TCU                                      , 52 ,        31 ,        1 ,     1 ,regular  ,          8 ,Kansas                                   , 35 ,        23 ,        1 ,     0 ,regular  ,          9 ,Texas Tech                               , 52 ,        21 ,        1 ,   1   ,regular  ,         10 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         11 ,Baylor                                   , 14 ,        27 ,        0 ,     0 ,regular  ,         12 ,Iowa State               , 28 ,        21 ,        1 ,   1   ,regular  ,         13 ,Oklahoma State           , 33 ,        37 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    319 ,Oklahoma Baptist                         ,2021 ,ii             ,Great American              ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Ouachita Baptist                         , 31 ,        38 ,        0 ,   0   ,regular  ,          2 ,Arkansas-Monticello                      , 45 ,        20 ,        1 ,   1   ,regular  ,          3 ,Northwestern Oklahoma State              , 56 ,        42 ,        1 ,   1   ,regular  ,          4 ,Southwestern Oklahoma                    , 31 ,        27 ,        1 ,   0   ,regular  ,          5 ,Harding                     ,  7 ,        31 ,        0 ,   1   ,regular  ,          6 ,Arkansas Tech                            , 35 ,        38 ,        0 ,   0   ,regular  ,          7 ,East Central                             , 47 ,        20 ,        1 ,     0 ,regular  ,          8 ,Southeastern Oklahoma                    , 43 ,        37 ,        1 ,     1 ,regular  ,          9 ,Southern Arkansas                        , 44 ,        40 ,        1 ,   0   ,regular  ,         10 ,Henderson State                          , 34 ,        36 ,        0 ,   1   ,regular  ,         11 ,Southern Nazarene                        , 42 ,        14 ,        1 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    197 ,Oklahoma State                           ,2021 ,fbs            ,Big 12                      ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Missouri State                           , 23 ,        16 ,        1 ,   1   ,regular  ,          2 ,Tulsa                                    , 28 ,        23 ,        1 ,   1   ,regular  ,          3 ,Boise State                              , 21 ,        20 ,        1 ,   0   ,regular  ,          4 ,Kansas State                             , 31 ,        20 ,        1 ,   1   ,regular  ,          5 ,Baylor                      , 24 ,        14 ,        1 ,   1   ,regular  ,          6 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          7 ,Texas                                    , 32 ,        24 ,        1 ,     0 ,regular  ,          8 ,Iowa State                               , 21 ,        24 ,        0 ,     0 ,regular  ,          9 ,Kansas                                   , 55 ,         3 ,        1 ,   1   ,regular  ,         10 ,West Virginia                            , 24 ,         3 ,        1 ,   0   ,regular  ,         11 ,TCU                                      , 63 ,        17 ,        1 ,     1 ,regular  ,         12 ,Texas Tech               , 23 ,         0 ,        1 ,   0   ,regular  ,         13 ,Oklahoma                 , 37 ,        33 ,        1 ,   1   ,regular  ,         14 ,Baylor                   , 16 ,        21 ,        0 ,   0.5 ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    295 ,Old Dominion                             ,2021 ,fbs            ,Sun Belt                    ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Wake Forest                              , 10 ,        42 ,        0 ,   0   ,regular  ,          2 ,Hampton                                  , 47 ,         7 ,        1 ,   1   ,regular  ,          3 ,Liberty                                  , 17 ,        45 ,        0 ,   0   ,regular  ,          4 ,Buffalo                                  , 34 ,        35 ,        0 ,   1   ,regular  ,          5 ,UTEP                        , 21 ,        28 ,        0 ,   0   ,regular  ,          6 ,Marshall                                 , 13 ,        20 ,        0 ,   0   ,regular  ,          7 ,Western Kentucky                         , 20 ,        43 ,        0 ,     1 ,regular  ,          8 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          9 ,Louisiana Tech                           , 23 ,        20 ,        1 ,   1   ,regular  ,         10 ,Florida International                    , 47 ,        24 ,        1 ,   0   ,regular  ,         11 ,Florida Atlantic                         , 30 ,        16 ,        1 ,     1 ,regular  ,         12 ,Middle Tennessee         , 24 ,        17 ,        1 ,   0   ,regular  ,         13 ,Charlotte                , 56 ,        34 ,        1 ,   1   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    145 ,Ole Miss                                 ,2021 ,fbs            ,SEC                         ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Louisville                               , 43 ,        24 ,        1 ,   0.5 ,regular  ,          2 ,Austin Peay                              , 54 ,        17 ,        1 ,   1   ,regular  ,          3 ,Tulane                                   , 61 ,        21 ,        1 ,   1   ,regular  ,          4 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          5 ,Alabama                     , 21 ,        42 ,        0 ,   0   ,regular  ,          6 ,Arkansas                                 , 52 ,        51 ,        1 ,   1   ,regular  ,          7 ,Tennessee                                , 31 ,        26 ,        1 ,     0 ,regular  ,          8 ,LSU                                      , 31 ,        17 ,        1 ,     1 ,regular  ,          9 ,Auburn                                   , 20 ,        31 ,        0 ,   0   ,regular  ,         10 ,Liberty                                  , 27 ,        14 ,        1 ,   1   ,regular  ,         11 ,Texas A&M                                , 29 ,        19 ,        1 ,     1 ,regular  ,         12 ,Vanderbilt               , 31 ,        17 ,        1 ,   1   ,regular  ,         13 ,Mississippi State        , 31 ,        21 ,        1 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2483 ,Oregon                                   ,2021 ,fbs            ,Pac-12                      ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Fresno State                             , 31 ,        24 ,        1 ,   1   ,regular  ,          2 ,Ohio State                               , 35 ,        28 ,        1 ,   0   ,regular  ,          3 ,Stony Brook                              , 48 ,         7 ,        1 ,   1   ,regular  ,          4 ,Arizona                                  , 41 ,        19 ,        1 ,   1   ,regular  ,          5 ,Stanford                    , 24 ,        31 ,        0 ,   0   ,regular  ,          6 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          7 ,California                               , 24 ,        17 ,        1 ,     1 ,regular  ,          8 ,UCLA                                     , 34 ,        31 ,        1 ,     0 ,regular  ,          9 ,Colorado                                 , 52 ,        29 ,        1 ,   1   ,regular  ,         10 ,Washington                               , 26 ,        16 ,        1 ,   0   ,regular  ,         11 ,Washington State                         , 38 ,        24 ,        1 ,     1 ,regular  ,         12 ,Utah                     ,  7 ,        38 ,        0 ,   0   ,regular  ,         13 ,Oregon State             , 38 ,        29 ,        1 ,   1   ,regular  ,         14 ,Utah                     , 10 ,        38 ,        0 ,   0.5 ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    204 ,Oregon State                             ,2021 ,fbs            ,Pac-12                      ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Purdue                                   , 21 ,        30 ,        0 ,   0   ,regular  ,          2 ,Hawai'i                                  , 45 ,        27 ,        1 ,   1   ,regular  ,          3 ,Idaho                                    , 42 ,         0 ,        1 ,   1   ,regular  ,          4 ,USC                                      , 45 ,        27 ,        1 ,   0   ,regular  ,          5 ,Washington                  , 27 ,        24 ,        1 ,   1   ,regular  ,          6 ,Washington State                         , 24 ,        31 ,        0 ,   0   ,regular  ,          7 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          8 ,Utah                                     , 42 ,        34 ,        1 ,     1 ,regular  ,          9 ,California                               , 25 ,        39 ,        0 ,   0   ,regular  ,         10 ,Colorado                                 , 34 ,        37 ,        0 ,   0   ,regular  ,         11 ,Stanford                                 , 35 ,        14 ,        1 ,     1 ,regular  ,         12 ,Arizona State            , 24 ,        10 ,        1 ,   1   ,regular  ,         13 ,Oregon                   , 29 ,        38 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2888 ,Ouachita Baptist                         ,2021 ,ii             ,Great American              ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Oklahoma Baptist                         , 38 ,        31 ,        1 ,   1   ,regular  ,          2 ,Southern Nazarene                        , 41 ,         3 ,        1 ,   0   ,regular  ,          3 ,Arkansas Tech                            , 38 ,        24 ,        1 ,   1   ,regular  ,          4 ,Harding                                  , 21 ,        38 ,        0 ,   0   ,regular  ,          5 ,Northwestern Oklahoma State , 64 ,        17 ,        1 ,   1   ,regular  ,          6 ,Southwestern Oklahoma                    , 30 ,        10 ,        1 ,   0   ,regular  ,          7 ,Arkansas-Monticello                      , 34 ,         0 ,        1 ,     0 ,regular  ,          8 ,Southern Arkansas                        , 42 ,         7 ,        1 ,     1 ,regular  ,          9 ,East Central                             , 43 ,        28 ,        1 ,   0   ,regular  ,         10 ,Southeastern Oklahoma                    , 21 ,        35 ,        0 ,   1   ,regular  ,         11 ,Henderson State                          , 31 ,        28 ,        1 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2487 ,Pace                                     ,2021 ,ii             ,Northeast 10                ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,East Stroudsburg                         , 14 ,        35 ,        0 ,   0   ,regular  ,          2 ,American International                   , 33 ,        40 ,        0 ,   1   ,regular  ,          3 ,Assumption                               , 21 ,        32 ,        0 ,   0   ,regular  ,          4 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          5 ,New Haven                   , 14 ,        28 ,        0 ,   1   ,regular  ,          6 ,Bentley                                  ,  0 ,        26 ,        0 ,   0   ,regular  ,          7 ,Franklin Pierce                          , 39 ,        31 ,        1 ,     1 ,regular  ,          8 ,St. Anselm                               , 16 ,        24 ,        0 ,     0 ,regular  ,          9 ,Stonehill                                ,  8 ,        19 ,        0 ,   1   ,regular  ,         10 ,Southern Connecticut State               , 18 ,        16 ,        1 ,   1   ,regular  ,         11 ,American International                   ,  7 ,        14 ,        0 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    213 ,Penn State                               ,2021 ,fbs            ,Big Ten                     ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Wisconsin                                , 16 ,        10 ,        1 ,   0   ,regular  ,          2 ,Ball State                               , 44 ,        13 ,        1 ,   1   ,regular  ,          3 ,Auburn                                   , 28 ,        20 ,        1 ,   1   ,regular  ,          4 ,Villanova                                , 38 ,        17 ,        1 ,   1   ,regular  ,          5 ,Indiana                     , 24 ,         0 ,        1 ,   1   ,regular  ,          6 ,Iowa                                     , 20 ,        23 ,        0 ,   0   ,regular  ,          7 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          8 ,Illinois                                 , 18 ,        20 ,        0 ,     1 ,regular  ,          9 ,Ohio State                               , 24 ,        33 ,        0 ,   0   ,regular  ,         10 ,Maryland                                 , 31 ,        14 ,        1 ,   0   ,regular  ,         11 ,Michigan                                 , 17 ,        21 ,        0 ,     1 ,regular  ,         12 ,Rutgers                  , 28 ,         0 ,        1 ,   1   ,regular  ,         13 ,Michigan State           , 27 ,        30 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    219 ,Pennsylvania                             ,2021 ,fcs            ,Ivy                         ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          2 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          3 ,Bucknell                                 , 30 ,         6 ,        1 ,   0   ,regular  ,          4 ,Lafayette                                , 14 ,        24 ,        0 ,   0   ,regular  ,          5 ,Dartmouth                   ,  7 ,        31 ,        0 ,   1   ,regular  ,          6 ,Lehigh                                   , 20 ,         0 ,        1 ,   1   ,regular  ,          7 ,Columbia                                 , 14 ,        23 ,        0 ,     0 ,regular  ,          8 ,Yale                                     , 28 ,        42 ,        0 ,     0 ,regular  ,          9 ,Brown                                    , 45 ,        17 ,        1 ,   1   ,regular  ,         10 ,Cornell                                  , 12 ,        15 ,        0 ,   1   ,regular  ,         11 ,Harvard                                  ,  7 ,        23 ,        0 ,     0 ,regular  ,         12 ,Princeton                , 14 ,        34 ,        0 ,   1   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    221 ,Pittsburgh                               ,2021 ,fbs            ,ACC                         ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,UMass                                    , 51 ,         7 ,        1 ,   1   ,regular  ,          2 ,Tennessee                                , 41 ,        34 ,        1 ,   0   ,regular  ,          3 ,Western Michigan                         , 41 ,        44 ,        0 ,   1   ,regular  ,          4 ,New Hampshire                            , 77 ,         7 ,        1 ,   1   ,regular  ,          5 ,Georgia Tech                , 52 ,        21 ,        1 ,   0   ,regular  ,          6 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          7 ,Virginia Tech                            , 28 ,         7 ,        1 ,     0 ,regular  ,          8 ,Clemson                                  , 27 ,        17 ,        1 ,     1 ,regular  ,          9 ,Miami                                    , 34 ,        38 ,        0 ,   1   ,regular  ,         10 ,Duke                                     , 54 ,        29 ,        1 ,   0   ,regular  ,         11 ,North Carolina                           , 30 ,        23 ,        1 ,     1 ,regular  ,         12 ,Virginia                 , 48 ,        38 ,        1 ,   1   ,regular  ,         13 ,Syracuse                 , 31 ,        14 ,        1 ,   0   ,regular  ,         14 ,Wake Forest              , 45 ,        21 ,        1 ,   0.5 ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
     90 ,Pittsburg State                          ,2021 ,ii             ,Mid America                 ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Central Missouri State                   , 35 ,        16 ,        1 ,   0   ,regular  ,          2 ,Nebraska-Kearney                         , 17 ,        28 ,        0 ,   1   ,regular  ,          3 ,Northeastern State                       , 48 ,        13 ,        1 ,   0   ,regular  ,          4 ,Emporia State                            , 30 ,        28 ,        1 ,   1   ,regular  ,          5 ,Missouri Southern State     , 20 ,        16 ,        1 ,   0   ,regular  ,          6 ,Northwest Missouri State                 , 19 ,        20 ,        0 ,   0   ,regular  ,          7 ,Lincoln (MO)                             , 59 ,         7 ,        1 ,     1 ,regular  ,          8 ,Missouri Western                         , 34 ,        14 ,        1 ,     0 ,regular  ,          9 ,Central Oklahoma                         , 26 ,        20 ,        1 ,   1   ,regular  ,         10 ,Washburn                                 , 26 ,        28 ,        0 ,   1   ,regular  ,         11 ,Fort Hays State                          , 34 ,        24 ,        1 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   3179 ,Point University                         ,2021 ,               ,                            ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Mercer                                   ,  0 ,        69 ,        0 ,   0   ,regular  ,          2 ,Morehead State                           ,  9 ,        62 ,        0 ,   0   ,regular  ,          3 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          4 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          5 ,0                           ,  0 ,         0 ,        0 ,   0   ,regular  ,          6 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          7 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          8 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          9 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         10 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         11 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2502 ,Portland State                           ,2021 ,fcs            ,Big Sky                     ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Hawai'i                                  , 35 ,        49 ,        0 ,   0   ,regular  ,          2 ,Washington State                         , 24 ,        44 ,        0 ,   0   ,regular  ,          3 ,Western Oregon                           , 21 ,         7 ,        1 ,   1   ,regular  ,          4 ,Montana State                            , 17 ,        30 ,        0 ,   1   ,regular  ,          5 ,Southern Utah               , 20 ,        13 ,        1 ,   0   ,regular  ,          6 ,Idaho                                    , 35 ,        42 ,        0 ,   0   ,regular  ,          7 ,Idaho State                              , 31 ,        10 ,        1 ,     1 ,regular  ,          8 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          9 ,Cal Poly                                 , 42 ,        21 ,        1 ,   1   ,regular  ,         10 ,Weber State                              , 30 ,        18 ,        1 ,   0   ,regular  ,         11 ,Sacramento State                         , 20 ,        49 ,        0 ,     0 ,regular  ,         12 ,Eastern Washington       , 28 ,        42 ,        0 ,   1   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2504 ,Prairie View                             ,2021 ,fcs            ,SWAC                        ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Texas Southern                           , 40 ,        17 ,        1 ,   0   ,regular  ,          2 ,Incarnate Word                           ,  9 ,        40 ,        0 ,   0   ,regular  ,          3 ,Houston Baptist                          , 37 ,        27 ,        1 ,   1   ,regular  ,          4 ,Grambling                                , 24 ,        10 ,        1 ,   1   ,regular  ,          5 ,Arkansas-Pine Bluff         , 27 ,        17 ,        1 ,   1   ,regular  ,          6 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          7 ,Bethune-Cookman                          , 35 ,        29 ,        1 ,     0 ,regular  ,          8 ,Southern                                 , 48 ,        21 ,        1 ,     0 ,regular  ,          9 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         10 ,Alabama State                            , 24 ,        20 ,        1 ,   1   ,regular  ,         11 ,Alcorn State                             , 29 ,        31 ,        0 ,     0 ,regular  ,         12 ,Texas A&M                ,  3 ,        52 ,        0 ,   0   ,regular  ,         13 ,Mississippi Valley State , 19 ,        24 ,        0 ,   1   ,regular  ,         14 ,Jackson State            , 10 ,        27 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2506 ,Presbyterian College                     ,2021 ,fcs            ,Pioneer                     ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,St. Andrews                              , 84 ,        43 ,        1 ,   1   ,regular  ,          2 ,UFTL                                     , 68 ,         3 ,        1 ,   1   ,regular  ,          3 ,Campbell                                 ,  0 ,        72 ,        0 ,   0   ,regular  ,          4 ,Dayton                                   , 43 ,        63 ,        0 ,   0   ,regular  ,          5 ,0                           ,  0 ,         0 ,        0 ,   0   ,regular  ,          6 ,Morehead State                           , 30 ,        38 ,        0 ,   1   ,regular  ,          7 ,Davidson                                 , 35 ,        70 ,        0 ,     0 ,regular  ,          8 ,San Diego                                , 28 ,        69 ,        0 ,     1 ,regular  ,          9 ,Stetson                                  , 14 ,        56 ,        0 ,   1   ,regular  ,         10 ,Valparaiso                               , 55 ,        65 ,        0 ,   0   ,regular  ,         11 ,Marist                                   , 32 ,        57 ,        0 ,     1 ,regular  ,         12 ,St. Thomas (MN)          , 15 ,        54 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
